Date,Review,Review_Topic,Review_Entity,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative,Highest Score,Sentiment,Token Predictions Corrected
16 de julho de 2023,"Um ótimo local, com um ambiente incrível, músicos bem divertidos e comida excepcional. Vale muito a pena",local musico comida pena,"Um otimo local, com um ambiente incrivel, musicos bem divertidos e comida excepcional. Vale muito a pena",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.6412531137466431,0.07351319491863251,0.28523364663124084,0.6412531137466431,Positive,[]
14 de julho de 2023,Lugar Maravilhoso. Comida muito gostosa. Super rápido. Ótima música. Ambiente mto legal. Muito bem montado.,lugar comida musica,Lugar Maravilhoso. Comida muito gostosa. Super rapido. Otima musica. Ambiente mto legal. Muito bem montado.,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9081209301948547,0.04926064610481262,0.042618412524461746,0.9081209301948547,Positive,[]
7 de julho de 2023,"Comida ótima! E lugar com uma vibe sensacional! Muito animado, garçons e garçonetes caracterizados com personagens, músicas legais e ótima energia!",comida lugar garcons garconetes personagem musica energia,"Comida otima! E lugar com uma vibe sensacional! Muito animado, garcons e garconetes caracterizados com personagens, musicas legais e otima energia!",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9725990891456604,0.010706000030040741,0.016694825142621994,0.9725990891456604,Positive,[]
3 de julho de 2023,"Ótimo atendimento.
Ambiente lindo e aconchegante.
As músicas são muito boas.
A comida é muito saborosa.",atendimento musica comida,"Otimo atendimento.
Ambiente lindo e aconchegante.
As musicas sao muito boas.
A comida e muito saborosa.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.927355945110321,0.0367727093398571,0.03587127476930618,0.927355945110321,Positive,[]
1 de julho de 2023,"Melhor ambiente que já vi, ideia maravilhosa, comida formidável e música agradável. Meu primeiro dia no Rio de Janeiro e já sei que virei aqui em todas as minhas visitas, obrigada!",ambiente ideia comida musica dia janeiro visita,"Melhor ambiente que ja vi, ideia maravilhosa, comida formidavel e musica agradavel. Meu primeiro dia no Rio de Janeiro e ja sei que virei aqui em todas as minhas visitas, obrigada!",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9813376665115356,0.01066352054476738,0.007998845539987087,0.9813376665115356,Positive,"[('Rio', 'I-LOC'), ('de', 'I-LOC'), ('Janeiro', 'I-LOC')]"
24 de junho de 2023,"Muito bom, música ao vivo, comida bem servida e temperada. Ambiente com musica agradável e caracterizado.",musica comida musica,"Muito bom, musica ao vivo, comida bem servida e temperada. Ambiente com musica agradavel e caracterizado.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9443171620368958,0.0229863952845335,0.03269651532173157,0.9443171620368958,Positive,[]
24 de junho de 2023,"O rodízio é interessante, mas nada fora do normal, faltou um pouco de pimenta. O ambiente é legal, mas a música junina não foi muito agradável, apesar de entender que é a temática do mês nos restaurantes.",rodizio ambiente musica junina tematica mes restaurante,"O rodizio e interessante, mas nada fora do normal, faltou um pouco de pimenta. O ambiente e legal, mas a musica junina nao foi muito agradavel, apesar de entender que e a tematica do mes nos restaurantes.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.29050910472869873,0.3393094837665558,0.3701814115047455,0.3701814115047455,Negative,[]
16 de junho de 2023,"Comida maravilhosa, chega rápido! Ambiente legal, música animada! Vale muito a pena! Recomento e voltaria mil vezes!",comida ambiente musica pena recomento vez,"Comida maravilhosa, chega rapido! Ambiente legal, musica animada! Vale muito a pena! Recomento e voltaria mil vezes!",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9812691807746887,0.006636654492467642,0.012094195932149887,0.9812691807746887,Positive,[]
13 de junho de 2023,"Atendimento rápido, ambiente com temática mexicana, uma decoração bem bonita e artes bem elaborado, banheiro limpo.",atendimento decoracao arte banheiro,"Atendimento rapido, ambiente com tematica mexicana, uma decoracao bem bonita e artes bem elaborado, banheiro limpo.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9802378416061401,0.013146361336112022,0.006615736987441778,0.9802378416061401,Positive,"[('mexicana', 'I-MISC')]"
4 de maio de 2023,"Local muito aconchegante, divertido, decoração super bonitinha. Marguerita tradicional com bom tamanho e muito boa!
Experimentei a quesadilla em um dia e voltei no outro pra comer o burrito, e estavam deliciosos! Vale muito a pena! Possuem couvert artístico com músicos tocando músicas mexicanas de...Mais",local decoracao marguerita tamanho quesadilla dia burrito pena couvert musico musica,"Local muito aconchegante, divertido, decoracao super bonitinha. Marguerita tradicional com bom tamanho e muito boa!
Experimentei a quesadilla em um dia e voltei no outro pra comer o burrito, e estavam deliciosos! Vale muito a pena! Possuem couvert artistico com musicos tocando musicas mexicanas de...Mais",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9712293744087219,0.010998261161148548,0.01777234673500061,0.9712293744087219,Positive,"[('mexicana', 'I-MISC')]"
1 de maio de 2023,"Ótima experiência e atendimento.
Trio de músicos cantando músicas de mesa em mesa, atendimento agradável e amigável dos garçons, especialmente o Matheus.",experiencia atendimento musica mesa atendimento garcons,"Otima experiencia e atendimento.
Trio de musicos cantando musicas de mesa em mesa, atendimento agradavel e amigavel dos garcons, especialmente o Matheus.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.8250128030776978,0.05813323333859444,0.11685400456190109,0.8250128030776978,Positive,"[('Matheus', 'I-PER')]"
22 de abril de 2023,"Local ótimo para curtir a noite, muita música a noite! me diverti muito, com certeza virei muito mais vezes!",local noite musica certeza vez,"Local otimo para curtir a noite, muita musica a noite! me diverti muito, com certeza virei muito mais vezes!",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9191098213195801,0.028191369026899338,0.052698854357004166,0.9191098213195801,Positive,[]
19 de abril de 2023,"Ambiente agradável, com música excelente e atendimento exímio. Recomendo e certamente voltaria no futuro.",ambiente musica atendimento,"Ambiente agradavel, com musica excelente e atendimento eximio. Recomendo e certamente voltaria no futuro.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.958390474319458,0.0213443823158741,0.02026510424911976,0.958390474319458,Positive,[]
12 de abril de 2023,Recomendo. Excelente gastronomia. Preço justo. Drinks maravilhosos . O garçom Matheus uma simpatia. E cantores ótimos,recomendo gastronomia preco drink garcom simpatia cantor,Recomendo. Excelente gastronomia. Preco justo. Drinks maravilhosos . O garcom Matheus uma simpatia. E cantores otimos,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9726427793502808,0.01520058698952198,0.012156747281551361,0.9726427793502808,Positive,"[('Matheus', 'I-PER')]"
11 de abril de 2023,Comida boa e ótima música ao vivo. Rodízio bem servido e variado. Tudo que se espera de um bom restaurante com comida e temática mexicana.,comida musica rodizio restaurante,Comida boa e otima musica ao vivo. Rodizio bem servido e variado. Tudo que se espera de um bom restaurante com comida e tematica mexicana.,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9360373020172119,0.03179353475570679,0.032169245183467865,0.9360373020172119,Positive,"[('mexicana', 'I-MISC')]"
9 de abril de 2023,Ambiente animado e que também dá pra ir com crianças. Ótimos drinks e petiscos. A decoração da casa é linda e a música convidativa,ambiente crianca drink casa musica,Ambiente animado e que tambem da pra ir com criancas. Otimos drinks e petiscos. A decoracao da casa e linda e a musica convidativa,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9017919898033142,0.0434819832444191,0.05472605675458908,0.9017919898033142,Positive,[]
7 de abril de 2023,"Comida muito boa, com opcoes veganas, atendimento excelente. Musica ao vivo q completa a experiência, foi otimo! ……..",comida opcoes atendimento musica experiencia,"Comida muito boa, com opcoes veganas, atendimento excelente. Musica ao vivo q completa a experiencia, foi otimo! ........",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9282230734825134,0.019877981394529343,0.051898978650569916,0.9282230734825134,Positive,[]
6 de abril de 2023,"O Matheus é o melhor Garçom do mundo, súper atencioso 

O atendimento desse lugar é muito bom, música ao vivo.

A comida é maravilhosa",matheu garcom atendimento lugar musica comida,"O Matheus e o melhor Garcom do mundo, super atencioso 

O atendimento desse lugar e muito bom, musica ao vivo.

A comida e maravilhosa",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9741529226303101,0.012358223088085651,0.013488859869539738,0.9741529226303101,Positive,"[('Matheus', 'I-PER'), ('Gar', 'I-PER')]"
20 de fevereiro de 2023,"Ambiente temático, música ambiente animada. Atendimento excelente e comida deliciosa! Recomendo fortemente.",ambiente musica atendimento comida,"Ambiente tematico, musica ambiente animada. Atendimento excelente e comida deliciosa! Recomendo fortemente.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.982244074344635,0.01020650751888752,0.007549412548542023,0.982244074344635,Positive,[]
6 de janeiro de 2023,"Lugar muito top ótimo atendimento e comida mexicana de verdade
Bem organizado 
Música boa 
Bebida gelada",lugar atendimento verdade musica bebida,"Lugar muito top otimo atendimento e comida mexicana de verdade
Bem organizado 
Musica boa 
Bebida gelada",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9285805225372314,0.034291740506887436,0.03712768107652664,0.9285805225372314,Positive,"[('mexicana', 'I-MISC')]"
21 de dezembro de 2022,"Ótimo atendimento da Shay
      Diversão tequila e música boa.                      Adoramos e vamos retornar mais vezes.                    Música divertida.",atendimento diversao musica vez musica,"Otimo atendimento da Shay
      Diversao tequila e musica boa.                      Adoramos e vamos retornar mais vezes.                    Musica divertida.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.915449321269989,0.044321589171886444,0.040229152888059616,0.915449321269989,Positive,"[('Shay', 'I-PER')]"
16 de dezembro de 2022,"Ótima atendente, cearense arretada! Comida gostosa e quente. Os garçons são atenciosos e a música é muito boa. Local com decoração de muito bom gosto.",atendente comida garcons musica decoracao gosto,"Otima atendente, cearense arretada! Comida gostosa e quente. Os garcons sao atenciosos e a musica e muito boa. Local com decoracao de muito bom gosto.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9023705124855042,0.035032860934734344,0.06259657442569733,0.9023705124855042,Positive,[]
11 de dezembro de 2022,"Super recomendo, primeira vez no restaurante e com certeza voltarei, comida boa, drinks nota 10 e Mariachis trio macarena nota 100, os meninos super animados, agradáveis, afinados, lindas as versões da música popular brasileira, todo maravilhoso e super Professional o trabalho deles, delicadeza total. Quero...Mais",vez restaurante certeza comida drink nota trio nota versao musica super trabalho,"Super recomendo, primeira vez no restaurante e com certeza voltarei, comida boa, drinks nota 10 e Mariachis trio macarena nota 100, os meninos super animados, agradaveis, afinados, lindas as versoes da musica popular brasileira, todo maravilhoso e super Professional o trabalho deles, delicadeza total. Quero...Mais",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.972271740436554,0.01302798930555582,0.014700275845825672,0.972271740436554,Positive,"[('Mariachis', 'I-ORG'), ('brasileira', 'I-MISC')]"
3 de dezembro de 2022,"Muito legal, bonito,decorado e divertido. Comida tipica mexicana. 
Música com animadores . Localizado numa rua de bares.Recomendo",comida musica rua,"Muito legal, bonito,decorado e divertido. Comida tipica mexicana. 
Musica com animadores . Localizado numa rua de bares.Recomendo",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9735453724861145,0.015747979283332825,0.010706751607358456,0.9735453724861145,Positive,"[('mexicana', 'I-MISC')]"
14 de novembro de 2022,"Adoramos o ambiente, bem decorado e música maravilhosa. A María nos atendeu super bem. Super recomendo.",ambiente musica,"Adoramos o ambiente, bem decorado e musica maravilhosa. A Maria nos atendeu super bem. Super recomendo.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9864142537117004,0.007741398643702269,0.005844294559210539,0.9864142537117004,Positive,"[('Maria', 'I-PER')]"
12 de novembro de 2022,muito top janta incrível musica boa bom atendimento quero minha jarra de mojito moço vestido de chaves tamo junto,janta musica atendimento mojito,muito top janta incrivel musica boa bom atendimento quero minha jarra de mojito moco vestido de chaves tamo junto,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.7964905500411987,0.046925656497478485,0.15658387541770935,0.7964905500411987,Positive,[]
5 de novembro de 2022,"Os mariachis cantaram Rebelde pra nossa mesa e a gente se sentiu a própria Anahí! Eles também cantaran Cielito Lindo, galera mexicana. Artistas muito talentosos e desenrolados. Atendimento top! A comida tava excelente, vou passar os proximos dias lembrando das quesadillas e do taco ✨️💕",mariachis mesa galera artista talentoso atendimento dia quesadilla taco,"Os mariachis cantaram Rebelde pra nossa mesa e a gente se sentiu a propria Anahi! Eles tambem cantaran Cielito Lindo, galera mexicana. Artistas muito talentosos e desenrolados. Atendimento top! A comida tava excelente, vou passar os proximos dias lembrando das quesadillas e do taco ",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9739663004875183,0.012246561236679554,0.013787081465125084,0.9739663004875183,Positive,"[('Rebelde', 'I-MISC'), ('Anahi', 'I-LOC'), ('Cielito', 'I-MISC'), ('Lindo', 'I-MISC'), ('mexicana', 'I-MISC')]"
4 de novembro de 2022,"Adorei o atendimento, rápido e atencioso. A comida estava ótima e o show também, o ambiente é super agradável. A única coisa que mudaria é o cheiro do salão, parecia de banheiro, mas tirando isso, nada a reclamar.",atendimento comida show coisa cheiro salao banheiro,"Adorei o atendimento, rapido e atencioso. A comida estava otima e o show tambem, o ambiente e super agradavel. A unica coisa que mudaria e o cheiro do salao, parecia de banheiro, mas tirando isso, nada a reclamar.",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.5377951860427856,0.10140019655227661,0.36080461740493774,0.5377951860427856,Positive,[]
24 de outubro de 2022,Muito bom pessoas legais comida boa cantor legal lugar animada ótimo atendimento. Amei demais voltarei,pessoa comida cantor lugar atendimento,Muito bom pessoas legais comida boa cantor legal lugar animada otimo atendimento. Amei demais voltarei,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.6925027966499329,0.07051369547843933,0.2369834929704666,0.6925027966499329,Positive,[]
21 de outubro de 2022,"Viemos despretensiosamente e tivemos uma grande surpresa. Ambiente aconchegante, música animada e ótimos atendentes. Comidas excelentes, tudo na vibe mexicana, e muito gostoso. Tudo sai muito rápido, e os drinks são espetaculares. O atendimento é excepcional, os garçons todos à caráter, e disponíveis a todo...Mais",surpresa musica atendente comida vibe drink atendimento garcons carater,"Viemos despretensiosamente e tivemos uma grande surpresa. Ambiente aconchegante, musica animada e otimos atendentes. Comidas excelentes, tudo na vibe mexicana, e muito gostoso. Tudo sai muito rapido, e os drinks sao espetaculares. O atendimento e excepcional, os garcons todos a carater, e disponiveis a todo...Mais",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9590911269187927,0.018711192533373833,0.022197701036930084,0.9590911269187927,Positive,"[('mexicana', 'I-MISC')]"
9 de outubro de 2022,"Vir com meus amigos e eles adoraram, super indico, ambiente agradável, música boa. 
Voltaremos mais vezes",amigo super ambiente musica vez,"Vir com meus amigos e eles adoraram, super indico, ambiente agradavel, musica boa. 
Voltaremos mais vezes",2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9758449196815491,0.010875968262553215,0.013278990983963013,0.9758449196815491,Positive,[]
5 de outubro de 2022,Excelente ambiente  com comida delirosa é bem servida. Funcionários atenciosos e animados. Música agradável,ambiente funcionario musica,Excelente ambiente  com comida delirosa e bem servida. Funcionarios atenciosos e animados. Musica agradavel,2,2_musica_comida_musico_ambiente,"['musica', 'comida', 'musico', 'ambiente', 'atendimento', 'lugar', 'mesa', 'cantor', 'decoracao', 'restaurante']","['comida musica atendimento', 'musica ambiente atendimento comida', 'comida ambiente atendimento musica']",0.9742783904075623,0.018208684399724007,0.007512921467423439,0.9742783904075623,Positive,[]
