Date,Review,Review_Topic,Review_Entity,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative,Highest Score,Sentiment,Token Predictions Corrected
10 de dezembro de 2022,"Animado, preço justo, ambiente bem frequentado, ótimo atendimento e excelente promoção para aniversariantes.
E o mais importante: excelentes opções de pratos e drinks, pertinho da praia.",preco atendimento promocao opcao prato praia,"Animado, preco justo, ambiente bem frequentado, otimo atendimento e excelente promocao para aniversariantes.
E o mais importante: excelentes opcoes de pratos e drinks, pertinho da praia.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9828189015388489,0.011679183691740036,0.00550183467566967,0.9828189015388489,Positive,[]
20 de novembro de 2022,"Melhor restaurante de toda a viagem,  perfeito para ir com a família! Lugar bem aconchegante, comida boa, drinks ótimos",restaurante viagem familia lugar comida drink,"Melhor restaurante de toda a viagem,  perfeito para ir com a familia! Lugar bem aconchegante, comida boa, drinks otimos",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9706028699874878,0.016285289078950882,0.013111788779497147,0.9706028699874878,Positive,[]
14 de novembro de 2022,"Muito animado o bar com os cantores, comida sensacional e atendimento ótimos. Foi bem satisfatório pós  praia.",bar atendimento praia,"Muito animado o bar com os cantores, comida sensacional e atendimento otimos. Foi bem satisfatorio pos  praia.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.845377504825592,0.05170288681983948,0.10291972011327744,0.845377504825592,Positive,[]
18 de outubro de 2022,"Melhor restaurante da franquia que nós fomos! O atendimento foi simpático e organizado, os pratos deliciosos e os drinks estavam ótimos!",restaurante atendimento prato drink,"Melhor restaurante da franquia que nos fomos! O atendimento foi simpatico e organizado, os pratos deliciosos e os drinks estavam otimos!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.7936267256736755,0.03106161579489708,0.17531166970729828,0.7936267256736755,Positive,[]
16 de outubro de 2022,"Melhor restaurante!!!!!
Melhora comida !!!!!!
Muito animado!!!!!!

Melhor atendimento!!!!!!
Quero voltar sempre!!!!!",restaurante melhor atendimento,"Melhor restaurante!!!!!
Melhora comida !!!!!!
Muito animado!!!!!!

Melhor atendimento!!!!!!
Quero voltar sempre!!!!!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9850993752479553,0.008530049584805965,0.0063704838976264,0.9850993752479553,Positive,[]
15 de outubro de 2022,Bar fantástico … atendimento maravilhoso!! Nosso atendente Becker maravilhoso ❤️Decoração maravilhosa !! Lugar super aconchegante climatizado !!!,bar atendimento atendente decoracao lugar,Bar fantastico ... atendimento maravilhoso!! Nosso atendente Becker maravilhoso Decoracao maravilhosa !! Lugar super aconchegante climatizado !!!,3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9686298966407776,0.012654838152229786,0.018715377897024155,0.9686298966407776,Positive,"[('Becker', 'I-PER')]"
15 de outubro de 2022,"Gostamos do restaurante! Comida saborosíssima, inovadora e excelente! Fomos atendidos pelo Alisson de forma exemplar",restaurante,"Gostamos do restaurante! Comida saborosissima, inovadora e excelente! Fomos atendidos pelo Alisson de forma exemplar",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.993804931640625,0.0044372836127877235,0.001757787074893713,0.993804931640625,Positive,"[('Alisson', 'I-PER')]"
12 de outubro de 2022,"Com certeza o melhor da cidade de bc. Não importa onde eu vá , aqui sempre será o melhor restaurante 🫶🏽🫶🏽🫶🏽🫶🏽💕💕💕💕💕…",certeza cidade restaurante,"Com certeza o melhor da cidade de bc. Nao importa onde eu va , aqui sempre sera o melhor restaurante ...",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.8718242049217224,0.06520116329193115,0.06297465413808823,0.8718242049217224,Positive,"[('<s>', 'I-LOC'), ('bc</s>', 'I-LOC')]"
24 de setembro de 2022,Restaurante impecável desde a decoração à qualidade da gastronomia. Atendimento de excelência. A garçonete Maria nos atendeu com presteza e simpatia. A comida é simplesmente deliciosa.,restaurante decoracao qualidade atendimento garconete presteza simpatia,Restaurante impecavel desde a decoracao a qualidade da gastronomia. Atendimento de excelencia. A garconete Maria nos atendeu com presteza e simpatia. A comida e simplesmente deliciosa.,3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9082430005073547,0.05755877494812012,0.034198153764009476,0.9082430005073547,Positive,"[('Maria', 'I-PER')]"
3 de setembro de 2022,"Restaurante bem legal, inteiro temático com um atendimento excelente. Com certeza voltarei mais vezes",restaurante atendimento certeza vez,"Restaurante bem legal, inteiro tematico com um atendimento excelente. Com certeza voltarei mais vezes",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.8823164701461792,0.05698332563042641,0.06070014089345932,0.8823164701461792,Positive,[]
10 de julho de 2022,"Desde a comida, ambiente extremante confortável, equipe e banda, tudo muito bom. Fui e acabei optando pelo rodizio por indicação do próprio estabelecimento e com certeza foi a melhor opção. Além de um buffet grande, eles passam nas mesas o tempo todo servindo e ainda...Mais",comida equipe indicacao estabelecimento certeza opcao buffet mesa tempo,"Desde a comida, ambiente extremante confortavel, equipe e banda, tudo muito bom. Fui e acabei optando pelo rodizio por indicacao do proprio estabelecimento e com certeza foi a melhor opcao. Alem de um buffet grande, eles passam nas mesas o tempo todo servindo e ainda...Mais",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9360458254814148,0.016065718606114388,0.047888465225696564,0.9360458254814148,Positive,[]
28 de abril de 2022,"Espetacular e imperdível! Pratos deliciosos, atendimento excelente e mto divertido! Quero voltar sempre que for ao Rio!",prato atendimento mto rio,"Espetacular e imperdivel! Pratos deliciosos, atendimento excelente e mto divertido! Quero voltar sempre que for ao Rio!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.7602691650390625,0.034879039973020554,0.20485177636146545,0.7602691650390625,Positive,"[('Rio', 'I-LOC')]"
16 de abril de 2022,"Nos arrependemos de optar pelo rodízio, pois além da demora em servir, não tinham tantas opções. A la carte é uma boa, pois há mais opções, no rodízio eles restringem. No geral um restaurante gostoso, ambiente agradável.",rodizio demorar opcao carte opcao rodizio restaurante ambiente,"Nos arrependemos de optar pelo rodizio, pois alem da demora em servir, nao tinham tantas opcoes. A la carte e uma boa, pois ha mais opcoes, no rodizio eles restringem. No geral um restaurante gostoso, ambiente agradavel.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.48026764392852783,0.30877047777175903,0.2109619379043579,0.48026764392852783,Positive,[]
30 de março de 2022,"Restaurante maravilhoso.
 Clima divertido. Atendimento especial.
O ambiente é tão bom que Alegra qualquer pessoa.
Parabéns pelo atendimento impecável 
Virei sempre ❤️",restaurante clima atendimento ambiente alegra pessoa parabens atendimento,"Restaurante maravilhoso.
 Clima divertido. Atendimento especial.
O ambiente e tao bom que Alegra qualquer pessoa.
Parabens pelo atendimento impecavel 
Virei sempre ",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9770222902297974,0.01221504993736744,0.010762625373899937,0.9770222902297974,Positive,[]
14 de março de 2022,Bom demais. Comi uns 3kg. Estou triste por não estar aguentando mais. Venham quando puderem. Vale mto a pena. Mas não comam durante o dia... tem que esturricar no rodízio e dar preju ao restaurante!,kg pena dia rodizio preju restaurante,Bom demais. Comi uns 3kg. Estou triste por nao estar aguentando mais. Venham quando puderem. Vale mto a pena. Mas nao comam durante o dia... tem que esturricar no rodizio e dar preju ao restaurante!,3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.047880999743938446,0.06889402121305466,0.8832250237464905,0.8832250237464905,Negative,[]
25 de fevereiro de 2022,"O Guacamole é uma experiência mexicana em Floripa! Restaurante super animado e muito bem decorado, comida e bebida tradicional mexicana e tudo isso ao som de Mariachis!! Obrigatório quando visitar a ilha.",experiencia restaurante comida som ilha,"O Guacamole e uma experiencia mexicana em Floripa! Restaurante super animado e muito bem decorado, comida e bebida tradicional mexicana e tudo isso ao som de Mariachis!! Obrigatorio quando visitar a ilha.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9548906087875366,0.018171194940805435,0.026938196271657944,0.9548906087875366,Positive,"[('Guacamole', 'I-ORG'), ('mexicana', 'I-MISC'), ('Floripa', 'I-LOC'), ('mexicana', 'I-MISC'), ('Mariachi', 'I-MISC')]"
27 de janeiro de 2022,Restaurante com decoração agradável e ótima refeição. Muito boa para confraternizar em família. Recomendo.,restaurante decoracao refeicao confraternizar familia,Restaurante com decoracao agradavel e otima refeicao. Muito boa para confraternizar em familia. Recomendo.,3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.8893232941627502,0.03768223896622658,0.07299453765153885,0.8893232941627502,Positive,[]
25 de janeiro de 2022,"Restaurante perfeito!! O que mais me chamou atenção foi a rapidez no atendimento, mesmo com o restaurante cheio. A comida muito boa, tem opções para quem não gosta de muito apimentado. Além disso, o restaurante é muito bem decorado, dá para tirar muitas fotos.",restaurante atencao atendimento comida opcao restaurante foto,"Restaurante perfeito!! O que mais me chamou atencao foi a rapidez no atendimento, mesmo com o restaurante cheio. A comida muito boa, tem opcoes para quem nao gosta de muito apimentado. Alem disso, o restaurante e muito bem decorado, da para tirar muitas fotos.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.6635146141052246,0.04658878594636917,0.2898966073989868,0.6635146141052246,Positive,[]
15 de janeiro de 2022,"Foi com minha esposa ao restaurante, fomos surpreendidos pelo belo atendimento e comida extremamente saborosa. Lugar badalado mas que não se deixa prejudicar por sempre estar cheio.",restaurante atendimento lugar,"Foi com minha esposa ao restaurante, fomos surpreendidos pelo belo atendimento e comida extremamente saborosa. Lugar badalado mas que nao se deixa prejudicar por sempre estar cheio.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.4380098581314087,0.17138685286045074,0.39060327410697937,0.4380098581314087,Positive,[]
13 de dezembro de 2021,"Simplesmente apaixonada, de longe foi a melhor comida mexicana e melhor experiência em um restaurante mexicano! Saindo satisfeita  por ter conhecido um lugar que vale a pena! 🥰",comida experiencia restaurante lugar pena,"Simplesmente apaixonada, de longe foi a melhor comida mexicana e melhor experiencia em um restaurante mexicano! Saindo satisfeita  por ter conhecido um lugar que vale a pena! ",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9564899206161499,0.01947026140987873,0.024039847776293755,0.9564899206161499,Positive,"[('mexicana', 'I-MISC'), ('mexicano', 'I-MISC')]"
30 de novembro de 2021,"O restaurante é super bem localizado, além de ter uma equipe de atendimento fantástica, super educados e solícitos. Fomos atendidos pelo Alysson, que além de dar sugestões sobre o que comer, é muito cortês, sempre questionando se estávamos bem acomodados e gostando da experiência.",restaurante equipe atendimento super alysson sugestao cortes experiencia,"O restaurante e super bem localizado, alem de ter uma equipe de atendimento fantastica, super educados e solicitos. Fomos atendidos pelo Alysson, que alem de dar sugestoes sobre o que comer, e muito cortes, sempre questionando se estavamos bem acomodados e gostando da experiencia.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9008165001869202,0.04067262262105942,0.05851076915860176,0.9008165001869202,Positive,"[('Alysson', 'I-PER')]"
3 de outubro de 2021,"Restaurante temático com uma energia incrível!
Caprichosamente decorado, cardápio variado, comida deliciosa e chopp geladíssimo! 
Adorei os Mariachis passando entre as mesas e a opção de fazer o pedido através de tablets.",restaurante energia cardapio comida chopp mariachis mesa opcao tablets,"Restaurante tematico com uma energia incrivel!
Caprichosamente decorado, cardapio variado, comida deliciosa e chopp geladissimo! 
Adorei os Mariachis passando entre as mesas e a opcao de fazer o pedido atraves de tablets.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.8280892372131348,0.02504696510732174,0.14686377346515656,0.8280892372131348,Positive,"[('Mariachi', 'I-MISC')]"
20 de setembro de 2021,"Fui ao restaurante e tive uma ótima experiência, tudo estava uma delícia. Os tacos e quesadilha são excepcionais!! A atendente Maria é muito simpática e fez a experiência no restaurante se tornar mais agradável ainda!!",restaurante experiencia taco atendente experiencia,"Fui ao restaurante e tive uma otima experiencia, tudo estava uma delicia. Os tacos e quesadilha sao excepcionais!! A atendente Maria e muito simpatica e fez a experiencia no restaurante se tornar mais agradavel ainda!!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.29302892088890076,0.05534913018345833,0.6516219973564148,0.6516219973564148,Negative,"[('Maria', 'I-PER')]"
3 de setembro de 2021,"Restaurante maravilhoso, comida ótima, ambiente super bem frenquentado, se você  estiver no Rio não perca a chace de conhecer",restaurante comida ambiente,"Restaurante maravilhoso, comida otima, ambiente super bem frenquentado, se voce  estiver no Rio nao perca a chace de conhecer",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9241241812705994,0.03942963480949402,0.03644612804055214,0.9241241812705994,Positive,"[('Rio', 'I-LOC')]"
9 de agosto de 2021,"Muito bom, comida muito boa e atendentes muito educados e competentes. Recomendo esse restaurante para todos.",comida atendente restaurante,"Muito bom, comida muito boa e atendentes muito educados e competentes. Recomendo esse restaurante para todos.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9841948747634888,0.0076773022301495075,0.008127843029797077,0.9841948747634888,Positive,[]
6 de agosto de 2021,Foi incrível! Melhor restaurante do Rio de Janeiro pra se divertir e comer as comidas mais deliciosas!,restaurante Janeiro comida,Foi incrivel! Melhor restaurante do Rio de Janeiro pra se divertir e comer as comidas mais deliciosas!,3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.8220561742782593,0.028557926416397095,0.14938588440418243,0.8220561742782593,Positive,"[('Rio', 'I-LOC'), ('de', 'I-LOC'), ('Janeiro', 'I-LOC')]"
27 de julho de 2021,"Eu alycia araújo amei o restaurante, irei indicar o mesmo aos meus amigos e à minha família inteira.",alycer restaurante amigo familia,"Eu alycia araujo amei o restaurante, irei indicar o mesmo aos meus amigos e a minha familia inteira.",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.5216904878616333,0.17271819710731506,0.30559131503105164,0.5216904878616333,Positive,"[('alycia', 'I-PER'), ('arau', 'I-PER')]"
27 de julho de 2021,"Gostei muito do restaurante , otimo atendimento alem de claro a comida espetacular e o clima bem agradavel",restaurante atendimento comida clima,"Gostei muito do restaurante , otimo atendimento alem de claro a comida espetacular e o clima bem agradavel",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.7834910154342651,0.08397071063518524,0.13253821432590485,0.7834910154342651,Positive,[]
27 de julho de 2021,"Restaurante de ótima qualidade, as comidas e as bebias são excelentes, super saborosas e p atendimento impecável!",restaurante qualidade comida super atendimento,"Restaurante de otima qualidade, as comidas e as bebias sao excelentes, super saborosas e p atendimento impecavel!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9750633239746094,0.015670454129576683,0.009266293607652187,0.9750633239746094,Positive,[]
27 de julho de 2021,"Excelente restaurante ! Maria nos atendeu com muita cautela . Voltaremos com toda certeza, foi uma ótima diversão .",restaurante cautela certeza diversao,"Excelente restaurante ! Maria nos atendeu com muita cautela . Voltaremos com toda certeza, foi uma otima diversao .",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9536325931549072,0.016228295862674713,0.030139142647385597,0.9536325931549072,Positive,"[('Maria', 'I-PER')]"
18 de julho de 2021,"restaurante extremamente espetacular de bom, comida muito boa e o atendimento muito educado dos funcionários",restaurante comida atendimento funcionario,"restaurante extremamente espetacular de bom, comida muito boa e o atendimento muito educado dos funcionarios",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.7852315902709961,0.03124765120446682,0.18352068960666656,0.7852315902709961,Positive,[]
12 de julho de 2021,"Restaurante muito bonito, garçons simpáticos, em especial a funcionaria Maria. Voltaria outras vezes. Nota 10!!!",restaurante garcons vez nota,"Restaurante muito bonito, garcons simpaticos, em especial a funcionaria Maria. Voltaria outras vezes. Nota 10!!!",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.9629855751991272,0.022450828924775124,0.014563573524355888,0.9629855751991272,Positive,"[('Maria', 'I-PER')]"
12 de julho de 2021,"O rodízio deles é incrivel! Muita variedade nas entradas, com nachos e tacos e várias quesadillas!!!

O atendimento também é de primeira qualidade",rodizio variedade entrada nacho quesadilla atendimento qualidade,"O rodizio deles e incrivel! Muita variedade nas entradas, com nachos e tacos e varias quesadillas!!!

O atendimento tambem e de primeira qualidade",3,3_restaurante_atendimento_comida_prato,"['restaurante', 'atendimento', 'comida', 'prato', 'decoracao', 'qualidade', 'vez', 'ambiente', 'mesa', 'bar']","['atendimento restaurante comida', 'restaurante', 'restaurante']",0.5454007387161255,0.08690840750932693,0.3676908612251282,0.5454007387161255,Positive,[]
