Review,Topics,Positive,Neutral,Negative,Token Predictions Corrected
"Eu e meus amigos fomos para comemorar meu aniversário. O início do serviço começou bem, mas quando a casa encheu nós não conseguimos 1 garçom para nos atender mesmo chamando diversas vezes o tablet. Passei toda a noite querendo um sombreiro para tirar foto, só...Mais",3,0.41014307737350464,0.2320396453142166,0.35781726241111755,[]
"Que ambiente incrível, vim comemorar o aniversário de 2 amigos e fiquei muito feliz com todo o serviço, a comida estava ótima, a música maravilhosa, ambiente bem aconchegante e animado, os funcionários (destaque para Allison, Fatima, Eveline e o tequileiro El Trapo) foram super atenciosos,...Mais",3,0.9389970302581787,0.018932046368718147,0.042070865631103516,"[('Allison', 'I-PER'), ('Fatima', 'I-PER'), ('Eveline', 'I-PER'), ('El', 'I-PER'), ('Trapo', 'I-PER')]"
"Fui comemorar o aniversário do meu marido ontem. Já tinha visitado o de Floripa, que é muito melhor por sinal. Mas ontem, no da Barra, o atendimento estava péssimo. Anotaram pedido errado, a comida demorou mais do que o esperado e uma água tônica demorou...Mais",3,0.3457598388195038,0.07914254069328308,0.5750975608825684,"[('Floripa', 'I-LOC'), ('Barra', 'I-LOC')]"
"Local com excelente ambjente para comemorar, música ao vivo , muita animação e tequila !  Recomendo para aniversários e reunioes com amigos.",3,0.9823247194290161,0.009271699003875256,0.008403574116528034,[]
"Fomos comemorar e aniversario do meu filho num sábado, chegou tarde e ficamos mais de hora esperando mesa! 
A menina da porta que nos recebeu muito simpática, aguardamos pois frequentamos este restaurante em Porto Alegre e amamos! 
Quando sentamos na mesa simplesmente ninguém vinha nos...Mais",3,0.8910275101661682,0.05151040479540825,0.057462163269519806,"[('Porto', 'I-LOC'), ('Alegre', 'I-LOC')]"
Melhor lugar pra fazer sua festa ou comemoração pessoal todo de parabéns atendimento top 👏🏻 recomendo a todos ótimo lugar,3,0.9220311641693115,0.043086353689432144,0.03488253429532051,[]
"Já conhecia esse ambiente maravilhoso, mais nesse dia vim comemorar meu aniversário... recomendo,tudo nota 10. Tudo perfeito desde o antedimento, comida,bebidas e mariachis... amei",3,0.9178808927536011,0.02760137803852558,0.054517704993486404,[]
"Fui com minha família comemorar o aniversário de 15 anos do meu filho, o atendimento é através de um tablet, o que traz um pouco de impessoalidade, porém nota 10 pela agilidade.
A casa está vazia, comida SENSACIONAL bem temperada, como deve ser.
O valor...Mais",3,0.6077998280525208,0.07560990005731583,0.316590279340744,[]
"Estive no restaurante, pois a minha mãe decidiu comemorar seu aniversário lá.
O primeiro ponto negativo foi o fato deles não fazerem reserva de mesas, sendo assim, ela teve que chegar as 19:00 horas para garantir que conseguiria comemorar o seu aniversário lá.
O segundo...Mais",3,0.20120500028133392,0.21689292788505554,0.5819020867347717,[]
"Animado, aconchegante e comida deliciosa!! Fui 2 vezes com meu marido e filha e, depois comemoramos o aniversário deles com a família!! Todos adoraram!! E aniversariante ganha benefícios ótimos!! Vale a pena!",3,0.9722422361373901,0.01075570099055767,0.017002157866954803,[]
"minha esposa comemorou o aniversario dela, muito bom muito top, eu e ela e os nossos amogos ficamos muito satisfeito.",3,0.8972135186195374,0.02799353003501892,0.07479292899370193,[]
"Muito bom, curtimos com a família e amigos uma noite ótima e digna de comemorar aniversários. Os funcionários são muito atenciosos e viltaremos com certeza",3,0.8051044344902039,0.02896646223962307,0.16592904925346375,[]
"Ambiente decorado,  com comidas e bebidas tipicas. Lugar animado para comemorações de aniversário e reunir os amigos",3,0.9240294098854065,0.03974098339676857,0.03622966632246971,[]
"Super recomendo! Animado, comida boa, serviço ótimo e bebida maravilhosa! Fiz meu aniversário e meu amigos amaram!!!!",3,0.9918531775474548,0.00487145408987999,0.0032753979321569204,[]
"Lugar com comida de qualidade e ótima para qualquer evento,  com amigos, festas de aniversário ou com a família. Obs. os mariatis são cobrados (couvert artistico)",3,0.8357663750648499,0.07787986844778061,0.08635373413562775,[]
"No ultimo dia 12 de março de 2014 fomos comemorar o aniversário de meus filhos lá.
Desde o momento anterior que fui fazer a reserva até a finalização do evento, o atendimento  foi maravilhoso.
O ambiente é muito alegre, com paredes coloridas e  decoração típica....Mais",3,0.9326319098472595,0.030731551349163055,0.036636557430028915,[]
Comida divina. Ambiente bem decorado e divertido. Ótimo para ir com.grupo  de amigos para celebrar aniversário ou apenas uma juntada para reunir a turma.,3,0.9589917659759521,0.02007170207798481,0.020936448127031326,[]
Muito animado e funcionários bem atenciosos. Mesmo cheio fomos muito bem atendidos. E tem um mimo especial para o aniversariante.,3,0.6863205432891846,0.06699538230895996,0.24668404459953308,[]
Lugar otima para beber com os amigos e comemorar! Ambiente muito agradavel e otimos profissionais no comando !,3,0.9739567637443542,0.014694306999444962,0.011348861269652843,[]
"Fomos em um grupo de 15 pessoas comemorar o aniversário de uma amiga no Guacamole. Foi divertido pois o ambiente é agradável e apropriado para comemorações. Músicos passam pelas mesas e animam a festa, mas quando eles não estão tocando, a música ambiente é excessivamente...Mais",3,0.7454509735107422,0.0629475861787796,0.19160151481628418,"[('Guacamole', 'I-LOC')]"
"eu amei muito!!!! 2° vez que passo meu aniversário aqui, melhor lugar que eu poderia ter escolhido pra passar com meus amigos, garçons super atenciosos e simpáticos",3,0.9723172783851624,0.01139907632023096,0.016283683478832245,[]
"O restaurante é muito animado,perfeito para comemorações e celebrações no final de semana.
Estive nele mais de uma vez com essa finalidade e fiquei muito satisfeita com o atendimento,  a alegria do ambiente, a comida e as apresentações da Casa.
Mas durante a semana, o...Mais",3,0.9152451753616333,0.036546818912029266,0.04820798709988594,"[('Casa', 'I-ORG')]"
"Foi fantástico!!! Lugar super legal, ambiente característico e comida uma delicia! Amei! Foi bem especial meu aniversário com meu amor e amigos!!!",3,0.9644860625267029,0.013446317054331303,0.022067632526159286,[]
"Ambiente muito divertido, atendimento muito bom e bebidas e comidas deliciosas! Adoramos comemorar nosso aniversário!",3,0.9761994481086731,0.00929530430585146,0.014505184255540371,[]
"Um lugar que combina com qualquer data comemorativa, encontro com amigos, excelente no atendimento, na comida e bebida. Animação total.",3,0.9536282420158386,0.029956860467791557,0.016414929181337357,[]
"Ótimo lugar, boa diversão! Top demais, super recomendo, vim no meu aniversário comemorar, e fiquei super satisfeito",3,0.9787326455116272,0.00858973152935505,0.012677528895437717,[]
"Comemoramos o aniversário do meu filho lá, foi showw! Muita diversão, comida boa e atendimento top! Valeu muito!!!",3,0.9750006198883057,0.009885325096547604,0.01511404849588871,[]
"Estou comemorando meu aniversário aqui e estou amando! Equipe excelente, bebidas muito boas e ótima comida!",3,0.9912256598472595,0.005199109204113483,0.0035752912517637014,[]
Perfeito para comemorar com amigos!! O interessante foi o local com personagens e a sua decoração!! Além da tecnologia usada para n ter que ficar chamando o garçom!! Super interessante. Recomendo,3,0.9753108620643616,0.010412481613457203,0.014276674948632717,[]
"Local agradável, aprazível e seguro.
Muito divertido.
O tequileiro é excelente!
Muito bom para comemorar aniversários ou outras comemorações!!!",3,0.9867013096809387,0.008283870294690132,0.005014761816710234,[]
"Comemorei meu aniversário e foi TUDO impecável:Do início ao fim. 
Atendimento eletrônico funciona! Funcionários ágeis,  simpáticos, solicitos!
Destaco o atendimento de excelência do garçom Arnaldo!!!
Os pratos e drinks são deliciosos!",3,0.8606429100036621,0.03112410381436348,0.10823298990726471,"[('Arnaldo', 'I-PER')]"
um lugar muito agradável onde eu trouxe meus amigos pra comemorar meu aniversário e bebemos a noite toda. Ótimo atendimento!,3,0.5581415891647339,0.03560366481542587,0.4062547981739044,[]
"Comemorei meu aniversário aqui no guaca com meus amigos, estou muito satisfeito, eltaco é muito brabo!",3,0.9465112090110779,0.026635032147169113,0.026853803545236588,[]
Decidi comemorar meu aniversário de última hora e fui muito bem recebido.  Comida de qualidade. Todos muito animados.,3,0.968295156955719,0.01600448600947857,0.015700381249189377,[]
"É um ambiente muito animado e alegre. Um ótimo lugar pra se comemorar aniversário.
Tudo que comi e bebi tava ótimo.
Super recomendo!",3,0.9754689931869507,0.012930776923894882,0.011600186116993427,[]
"Adorei o local. Decoração, comida, ambiente, atendentes, tudo perfeito. Fui comemorar o aniversário de uma amiga. Vale conferir.",3,0.815639078617096,0.041042260825634,0.14331863820552826,[]
Local alegre com otimas comidas e bebidas. A Jessica foi nossa atendente e tudo foi ótimo. Comemorarmos o aniversário da minha sogra que não conhecia o restaurante e ela adorou!,3,0.6646669507026672,0.07739512622356415,0.2579379379749298,"[('Jessica', 'I-PER')]"
"Fui para uma comemoração de aniversário de um amigo. Minha surpresa é que eu também poderia comemorar o meu junto!!! Uma rodada de tequila com os músicos é imperdível!!! Ambiente super agradável, ótimo atendimento. Super indico para uma reunião animada com amigos.",3,0.6852030754089355,0.0411950908601284,0.27360185980796814,[]
"Comidas deliciosas, ambiente extremamente divertido e alegre, atendimento espetacular.
Um dos melhores locais para se comemorar aniversário. Música, dança e tequileiros tornam o evento inesquecível.",3,0.8490342497825623,0.02034120261669159,0.13062447309494019,[]
Muito animado. Comida e bebidas maravilhosas. Atendimento incrível! Muito bom passar o aniversário aqui.,3,0.9412740468978882,0.021179623901844025,0.037546366453170776,[]
"Restaurante e bar. Excelente para comemorar aniversarios. ambiente muito animado, como musica ao vivo (a banda vai de mesa em mesa acompanhada dos tequileros). variado cardapio de comidas e bebidas. tudo muito bom. O preço é um pouco caro, mas vale pela animação.",3,0.9672564268112183,0.020555613562464714,0.012187916785478592,[]
"Bom para comemorar aniversário 
Animado
DJ
COMIDA BOA
valor da bebida alta 
Ambiente agradável 
Aniversariante",3,0.9219585657119751,0.031246280297636986,0.046795185655355453,[]
"Otima. Gostei de tudo. O ambiente e legal, os garços São muito atentos. Eu escolhi esse lugar para celebrar meu aniversario de namarodos",3,0.5817122459411621,0.07364249229431152,0.34464526176452637,[]
"Ontem fomos comemorar o aniversário do meu namorado na unidade da Barra e saímos desanimados de lá.
Antes de irmos, me certifiquei de que o aniversariante tinha algumas vantagens no seu dia. A atendente me disse que nesse caso, meu namorado não pagaria couvert artístico,...Mais",3,0.3651292026042938,0.15233032405376434,0.4825405180454254,"[('Barra', 'I-LOC')]"
"Fui comemorar aniversário de casamento com meu marido, fomos muito bem recebidos e atendidos. A comida é bem gostosa, no nível de outros restaurantes mexicanos que já frequentei. Achei muito funcional os tablets para fazer o pedido na mesa, o atendimento foi bem rápido. Os...Mais",3,0.9145822525024414,0.036542560905218124,0.04887518286705017,"[('mexicano', 'I-MISC')]"
"Ótimo lugar para reunir os amigos, muito divertido.O aniversariante não paga couvert artístico valor de R$ 12,00, ganha um show de tequila, brownie com sorvete, só não reseva mesa para aniversariante sex/sábado, tem que chegar no máximo 7horas com todos os convidados.Mas, vale à pena...Mais",3,0.8286782503128052,0.07533376663923264,0.09598801285028458,[]
Muito bom! Ótimo atendimento! Local perfeito para comemorar aniversário com amigos ou com a família.,3,0.7862871289253235,0.018331915140151978,0.1953810304403305,[]
"Alguns dias antes do meu aniversário tentei fazer uma reserva por email e tive a resposta que a casa não fazia reserva, mas seu eu chegasse até as 19:30h, conseguiria um espaço p comemorar o meu aniversário junto com mais 30 pessoas. Sendo assim, chegamos...Mais",3,0.5175055861473083,0.20879946649074554,0.2736949026584625,[]
"Ambiente muito gostoso e aconchegante pra comemorar qualquer momento especial, no meu caso os meus 25 anos de casamento. Estou muito satisfeita com o atendimento é com certeza voltarei mais vezes. 😍",3,0.43779635429382324,0.06932391226291656,0.492879718542099,[]
"Ambiente agradável e excelente atendimento. Comida maravilhosa, fui na hora do almoço pra comemoração do aniversario de uma amiga e simplesmente amei.",3,0.9697354435920715,0.014339209534227848,0.01592542976140976,[]
"Pra quem gosta de boa comida e diversão, esse é um ótimo lugar! O som é alto, tem animadores, ótima pedida pra comemorar aniversários, ir com os amigos e família. Só não dou nota 5 por causa do preço salgado. Preparem os bolsos, não é...Mais",3,0.5150091052055359,0.10163120925426483,0.3833596706390381,[]
Fui pro aniversário de uma amiga e tivemos uma noite muito divertida. O ambiente é muito bem decorado e a música e comidas são ótimos.,3,0.9765880107879639,0.014289298094809055,0.009122658520936966,[]
"Ótimo    atendimento,   boa   música . Vamos  comemorar   nossos   aniversários   aqui    !!! ANDRE foi show    de bola!!!!!!!!",3,0.9593899250030518,0.01292051374912262,0.027689583599567413,"[('ANDRE', 'I-PER')]"
"Otimo atendimento e pratos, lugar excelente pra happyhour.melhor morrito depos. Lugar pra fazer festa de aniversario",3,0.9308039546012878,0.028899725526571274,0.04029632732272148,[]
"Lugar agradável e divertido para estar com amigos. 
Comemorei meu aniversário e estive em outros aniversários e é sempre uma boa experiência",3,0.9552052617073059,0.025125693529844284,0.019669007509946823,[]
"Um ótimo atendimento, garçons simpáticos, um ótimo lugar para ir com a família e amigos, e um ótimo lugar para comemorar aniversários.",3,0.7345155477523804,0.08122589439153671,0.1842585802078247,[]
"Fui comemorar um aniversário e a Frida, ao vir na minha mesa, perguntou se era uma comemoração! Ao reaponder que sim, ela disse: ""Opa, se é comemoração vamos brindar"" e colocou copos para mim e meu marido. Como era a nossa primeira vez no local,...Mais",3,0.6864467263221741,0.07090193778276443,0.24265137314796448,"[('Frida', 'I-PER')]"
"Fomos no aniversário da minha esposa e foi muito bacana, ambiente bem tematizado,  pratos bem elaborados, show dos mariachis e a frida khalo tequileira muito divertida, aniversariante ganha uma tequila e brownie de graça",3,0.5913979411125183,0.03925177454948425,0.3693503439426422,"[('frida', 'I-PER'), ('khalo', 'I-PER')]"
"Lucas é um excelente atendente.
Todas nossas comemorações acontecem nesse restaurante cheio de vida, amor e mariate. Kkkk",3,0.9605294466018677,0.020480357110500336,0.018990298733115196,"[('Lucas', 'I-PER')]"
Fomos ao restaurante comemorar o aniversário da minha esposa que eu amo tanto. Fomos muito bem atendidos.,3,0.6245821714401245,0.08040618151426315,0.2950116693973541,[]
"Um lugar leve, descontraído, perfeito para sair com os amigos e comemorar datas festivas.
Para quem não conhece, vale a pena!",3,0.15431727468967438,0.06825672090053558,0.7774259448051453,[]
"Otimo restaurante, pratos e drinks deliciosos, bom custo-beneficio. Atendimento excelente. Excelente para comemorar aniversario",3,0.9881446361541748,0.007658481132239103,0.004196783993393183,[]
Já célebrei dois aniversários lá e sempre foi super animado. A comida é gostosa. A decoração é linda.,3,0.9661867022514343,0.020479414612054825,0.013333865441381931,[]
"Na última sexta feira comemorei menu aniversário na unidade Barra. Foi uma ótima experiência! Ambiente descontraído, comida saborosa e uma boa carta de drinks! Os mariachi dão um show à parte e o Dj tb animou bastante!
Como aniversariante, me senti muito valorizada e com...Mais",3,0.8812315464019775,0.030626285821199417,0.08814223110675812,"[('Barra', 'I-LOC')]"
"Muito bom, realmente recomendo shots incríveis  comida otima, recomendo aos meus amigos, vim aqui no aniversario e curtimos muito.",3,0.8748276829719543,0.03175830468535423,0.09341399371623993,[]
"O restaurante é amplo, muito bem decorado, divertido, o cardápio é bem variado e o preço é bom. O atendimento é excelente e os pratos são deliciosos! 
Os Tequileiros e Mariachis divertem na medida certa. Fui com um grupo de pessoas para comemorar um aniversário...Mais",3,0.9586581587791443,0.01445835642516613,0.026883412152528763,"[('Tequileiros', 'I-MISC'), ('Mariachis', 'I-MISC')]"
Muito bom atendimento ! Fui comemorar meu aniversário e todos da mesa amaram ! Excelentes profissionais!,3,0.9394256472587585,0.011942789889872074,0.04863157123327255,[]
"Lugar animado, comida boa, ambiente ótimo!fiz a comemoração do meu Aniversário pela segunda vez e farei novamente no próximo ano!",3,0.9779959917068481,0.012767300009727478,0.009236610494554043,[]
Festa de Aniversário do Jefferson conduzida com muita animação.Comida deliciosa!Bebida muito refrescante!,3,0.9567062258720398,0.014179123565554619,0.029114626348018646,"[('Jefferson', 'I-PER')]"
"Ótima opção para comemorações, além de ser animado, conta com ambiente agradável e cardápio variado, com opções para todos os gostos.",3,0.8975234627723694,0.03754138574004173,0.06493505090475082,[]
"Ligar ótimo para comemorar com as cunhadas amigas é afilhadas, ambiente com ótima decoração e bom atendimento diferenciado",3,0.7715728282928467,0.05561770871281624,0.1728094071149826,[]
"achei muito diferente, divertido, animado, alegre. com uma comida ótima é ótimo pra comemorar o aniversário e passar o tempo com os amigos.",3,0.9784160852432251,0.010824884288012981,0.010758955031633377,[]
um ótimo para comer e sair com os amigos e família. garçons ótimos e um atendimento muito bom. os aniversários são os melhores lá,3,0.8923301100730896,0.03276748210191727,0.0749024748802185,[]
Lugar muito animado e divertido. Fui com os meus amigos para comemorar o aniversário de uma amiga  (lá tem regalias para os aniversariantes da semana). Há uma banda ao vivo tocando músicas de mesa e mesa enquanto as pessoas dançam pelo o salão; e os...Mais,3,0.9544816613197327,0.021186944097280502,0.024331320077180862,[]
Ótimo atendimento! Local agradável e divertido para sair com os amigos e familiares! Vale a pena aproveitar o seu aniversario lá! Muito bom!,3,0.8925287127494812,0.017490079626441002,0.08998113125562668,[]
"Restaurante excepcional, ótimos drinks. Vale a pena visitar. Lugar excelente para fazer aniversários e comemorações. Recomendo",3,0.933177649974823,0.03275074437260628,0.03407164290547371,[]
Muito bom! Ambiente agradável e tratem super bem os aniversariantes e seus convidados. Voltarei mais vezes!,3,0.9658993482589722,0.008618836291134357,0.02548179216682911,[]
"Muito divertido para celebrar aniversário em família. Ambiente descontraido, bem decorado e animado. Adoramos",3,0.9536277055740356,0.01990693062543869,0.02646532654762268,[]
"Fui comemorar o aniversário de amigos em um sábado a noite e o local estava cheio porém não estava lotado, o restaurante tem aqueles tablets na mesa em que você escolhe o que quer do cardápio e faz o pedido sem ter que chamar o...Mais",3,0.19005806744098663,0.19894558191299438,0.6109963655471802,[]
"Lugar caro, couvert abusivo (cobram 10% sobre o couvert, nunca vi isso) e a regra do aniversário parece até Sacanagem. Segundo eles vc só pode receber os benefícios de comemorar o aniversário lá na semana seguinte à data, ou seja, aniversário cai na segunda-feira e...Mais",3,0.17035779356956482,0.13433261215686798,0.6953096389770508,[]
"Meu amigo fez aniversário aqui e eu me amarrei. Vou trazer o pessoal do trampo na proxima vez!! Vai ter atração circense daqui a um tempo, venham!!",3,0.8018970489501953,0.03968018665909767,0.1584227830171585,[]
"lugar ótimo pra passar tempo com os amigos, principalmente para comemorar aniversário!! Lucas como atende maravilhosoooo ❤️",3,0.9132758975028992,0.03297211229801178,0.05375200882554054,"[('Lucas', 'I-PER')]"
"Adorei comemorar meu aniversário, foi uma noite muito divertida e agradável, eu e meus amigos adoramos, dançamos, brincamos, rimos e fizemos uma refeição deliciosa! O restaurante também tem um espaço mais reservado que dá pra ir com criança.",3,0.9703348875045776,0.010389994829893112,0.019275212660431862,[]
"Ambiente ideal para ir com amigos. 
Já fui com amigos, com namorado, com família. Já comemorei aniversário. É simplesmente sensacional. Não tem como não se divertir.
Descontraído, o restaurante conta com garçons caracterizados e bem humorados, um tequileiro que te convence no primeiro segundo a...Mais",3,0.7552282810211182,0.14356817305088043,0.10120363533496857,[]
"Ótima comida, e couvert artístico muito bom, porem o que deixa a desejar é o atendimento. A bebida é muito boa também. Ótimo para comemorar aniversários.",3,0.8751029968261719,0.032306019216775894,0.09259096533060074,[]
"Fomos ao restaurante comemorar aniversário e fomos muito bem atendidos, local bem organizado, comida boa e valor acessível.",3,0.9317787289619446,0.025028783828020096,0.04319244250655174,[]
"Comemoramos com amigos o aniversário da minha esposa, na maioria  casais com filhos. E foi demais, muito divertido, música ao vivo bem animado dançamos e agitamos. Os garçons todos caracterizados com personagens do chaves. O local também muito bonito e admirável. A não posso esquecer...Mais",3,0.9618297815322876,0.024216072633862495,0.013954157941043377,[]
Comemoramos o aniversario de uma amiga no restaurante. Fomos muito bem atendidos. O sistema de pedidos na mesa pelo tablet é muito moderno e facilita bastante. O show dos mariachis foi basrantw divertido com dose de twquila grátis para a aniversariante. Decoração lindíssima! Me senti...Mais,3,0.9061888456344604,0.0351780541241169,0.05863317847251892,[]
"Comemoramos um aniversário lá.
Comida deliciosa, espaço amplo, cardápio com tecnologia, através de tablet, espaços recreativo pra crianças e música só vivo
Muito agradável e prazeroso.
No final "" um mimo"" pra aniversariante!",3,0.8896842002868652,0.02850979007780552,0.08180596679449081,[]
"Fui comemorar o aniversário do meu namorado e valeu super!!! Adorei da decoração a comida, o ambiente animado e bom preço. Indico irem na segunda feira que é o dia que tem mais descontos.",3,0.9538325071334839,0.01271838415414095,0.03344905376434326,[]
Adoreiii o ambiente e decoração!!! muito aconchegante e perfeito para tomar drinks após o trabalho e também para comemorar aniversários etc... Comida excelente! amo comida mexina e o resturante não deixou nada a desejar !,3,0.954706609249115,0.01816302351653576,0.027130350470542908,[]
"Lugar simplesmente incrivel!! a presença de musicos rodando o bar a noite toda é muito legal e divertido. Ambiente super familiar e aconchegante. Ótimo para realizar aniversarios, ou ate mesmo um happy hour!!",3,0.8720308542251587,0.04932904988527298,0.07864012569189072,[]
"Muito divertido e é ideal para da família.
Indico para os aniversariantes ...
vale muito a pena !!!!!!!",3,0.9617084860801697,0.013403259217739105,0.02488826960325241,[]
"Estive nesse restaurante essa semana comemorando o aniversário de uma amiga e achei incrível. Muito animado, comida muito boa, com certeza irei novamente.",3,0.9067336320877075,0.03603459149599075,0.05723189190030098,[]
"Ligar incrivel, estive comemorando meu aniversário com minha família . Nunca vi um ligar tão preparado para tal situação.",3,0.4929114878177643,0.23597317934036255,0.2711152732372284,[]
"Viemos para um aniversário, aliás, tinham vários rolando. Pedimos uma quesadilha que estava fria e muito mal servida. O ambiente é tranquilo e agradável.Mais",3,0.13030053675174713,0.054570917040109634,0.8151285648345947,[]
Me senti no México! O atendimento é excelente! A comida chega muito rápido e é deliciosa! Os atendentes são muito atenciosos e o ambiente é super legal! Boa pedida para comemorar o aniversário! Ou curtir uma boa noite entre amigos!,3,0.9470369219779968,0.014415291137993336,0.03854770585894585,"[('México', 'I-LOC')]"
"Ótimo ambiente, comida excelente. Me diverti comemorando o aniversário de um amigo. Ótimo atendimento.",3,0.985450029373169,0.008979549631476402,0.0055704424157738686,[]
"Um ótimo lugar pra comemorar com os amigos! Comida boa, bebida gelada e e animação certa! Quero voltar sempre!",3,0.9828894734382629,0.008968542329967022,0.008142038248479366,[]
"Fui no rodízio comemorar um aniversário de uma amiga e não é que fomos mal atendidos, simplesmente não fomos atendidos! O rodízio não existe! Apesar de falar com diferentes funcionários, nada. Eles diziam que estava passando, mas não sei onde. Só conseguimos comer solicitando naquele...Mais",3,0.11460903286933899,0.43344753980636597,0.45194342732429504,[]
"Bom lugar para comemorar datas festivas ou encontrar amigos.  Comida excelente,  drinks típicos,  decoração lindíssima e bom atendimento.",3,0.9744725823402405,0.01363962609320879,0.011887779459357262,[]
"Local ótimo, descontraído e animado para estar com amigos, comemorar aniversário e tomar uns bons drinks",3,0.8531465530395508,0.04759011045098305,0.09926329553127289,[]
"Comemorei meu aniversário, atendimento maravilhoso, ambiente top! Muito bom
Comida maravilhosa 
Atendimento top",3,0.9845433831214905,0.007868943735957146,0.007587636820971966,[]
"Músicos animam a noite! Hostess top de linha e atendimento excelente! Melhor local pra comemorar seu aniversário, despedida, ou qualquer outra coisa!",3,0.9771493077278137,0.010895268991589546,0.011955441907048225,[]
"Local ótimo. Atendimento e ambiente ótimos, ótimo cardápio. Aniversários e comemorações entre amigos são uma excelente oportunidade.",3,0.9333387613296509,0.03583020716905594,0.03083098493516445,[]
"Ótimo local para comemorar aniversário. Decoração muito bonita, ótimo atendimento e ambiente animado.",3,0.9730952978134155,0.015054830349981785,0.011849849484860897,[]
Lugar muito divertido e a comida é realmente muito gostosa. Bom para festas de aniversário animadas.,3,0.9724709391593933,0.017375502735376358,0.01015359628945589,[]
"Restaurante mega animado para encontrar os amigos ou comemorar um aniversário. Comida boa e drinks deliciosos.
Deixaram a desejar na entrada ao não darem a comanda ao meu primo, mas tudo foi resolvido sem muitos problemas.",3,0.8163183331489563,0.06709399074316025,0.11658770591020584,[]
"Atendimento muito bom, comida de qualidade e o lugar é muito agradável. Vale a pena o happy hour!  Fomos com amigos para um aniversário",3,0.9813228845596313,0.008495314046740532,0.010181794874370098,[]
"Fui comemorar meu aniversário lá pela segunda vez com a família e uns amigos.
Fomos super bem atendidos pela hostess, super atenciosa.
Teve música com os mariachis, ótimos e super divertidos.
As comidas estavam ótimas e os drinks também.
Super recomendo.",3,0.9602957963943481,0.018462631851434708,0.021241677924990654,[]
